dropArea,Percentage
1,0.18
2,0.18
3,4.54
4,0.0
5,0.0
6,0.36
7,0.18
8,3.63
9,0.0
10,0.18
11,0.0
12,0.0
13,0.0
14,0.0
15,0.0
16,0.0
17,0.0
18,0.0
19,0.0
20,0.0
21,0.0
22,0.18
23,0.36
24,1.27
25,0.54
26,0.36
27,1.09
28,9.44
29,2.0
30,0.73
31,0.91
32,2.54
33,1.81
34,2.18
35,1.45
36,0.54
37,0.73
38,1.81
39,3.81
40,2.0
41,4.9
42,10.53
43,1.81
44,2.9
45,0.54
46,0.54
47,0.18
48,0.73
49,1.63
50,0.0
51,1.09
52,0.0
53,0.18
54,0.0
55,0.0
56,1.45
57,0.0
58,0.0
59,0.18
60,0.18
61,1.45
62,0.0
63,0.36
64,0.36
65,0.18
66,1.81
67,1.45
68,6.53
69,2.9
70,1.09
71,3.63
72,0.18
73,0.73
74,0.0
75,0.36
76,0.91
77,0.0
78,8.17
