pickupArea,Percentage
1,0.21
2,0.03
3,0.66
4,0.32
5,0.92
6,4.83
7,4.14
8,20.07
9,0.0
10,0.13
11,0.11
12,0.05
13,0.05
14,0.4
15,0.47
16,1.32
17,0.05
18,0.0
19,0.76
20,0.24
21,2.06
22,8.15
23,0.98
24,10.0
25,0.05
26,0.0
27,0.18
28,6.59
29,0.03
30,0.0
31,0.13
32,15.35
33,0.47
34,0.11
35,0.05
36,0.0
37,0.0
38,0.0
39,0.05
40,0.0
41,0.08
42,0.0
43,0.0
44,0.0
45,0.0
46,0.03
47,0.0
48,0.0
49,0.03
50,0.0
51,0.0
52,0.0
53,0.0
54,0.0
55,0.0
56,3.4
57,0.0
58,0.0
59,0.0
60,0.05
61,0.16
62,0.0
63,0.0
64,0.0
65,0.0
66,0.03
67,0.0
68,0.0
69,0.0
70,0.0
71,0.0
72,0.0
73,0.0
74,0.0
75,0.0
76,15.43
77,0.32
78,1.5
