dropArea,Percentage
1,0.0
2,0.0
3,0.25
4,0.0
5,0.0
6,0.25
7,0.0
8,3.98
9,0.0
10,0.25
11,0.0
12,0.0
13,0.0
14,0.0
15,0.5
16,0.0
17,0.0
18,0.0
19,0.0
20,0.0
21,0.0
22,0.25
23,0.0
24,0.75
25,0.25
26,0.0
27,1.0
28,12.69
29,1.49
30,1.24
31,1.74
32,1.74
33,1.24
34,2.24
35,0.0
36,0.0
37,1.74
38,0.75
39,0.5
40,0.5
41,0.5
42,2.99
43,0.0
44,2.74
45,0.75
46,0.75
47,0.5
48,0.5
49,2.99
50,0.25
51,1.0
52,0.0
53,1.24
54,0.0
55,0.0
56,1.24
57,0.0
58,0.75
59,0.25
60,0.25
61,1.49
62,0.25
63,0.75
64,0.5
65,0.5
66,0.5
67,0.0
68,0.75
69,3.48
70,2.49
71,1.24
72,3.73
73,1.99
74,3.98
75,12.19
76,1.99
77,0.25
78,13.93
