pickupArea,Percentage
1,3.94
2,11.65
3,5.09
4,14.25
5,1.34
6,3.65
7,1.38
8,3.26
9,0.07
10,0.47
11,2.84
12,1.38
13,9.84
14,9.9
15,0.56
16,5.01
17,0.11
18,0.03
19,0.27
20,0.06
21,0.63
22,0.26
23,0.11
24,0.37
25,0.16
26,0.03
27,0.06
28,1.93
29,0.04
30,0.01
31,0.04
32,2.9
33,0.17
34,0.07
35,0.1
36,0.0
37,0.0
38,0.24
39,0.03
40,0.01
41,0.24
42,0.03
43,0.1
44,0.01
45,0.0
46,0.06
47,0.0
48,0.0
49,0.09
50,0.0
51,0.03
52,0.0
53,0.1
54,0.0
55,0.0
56,0.17
57,0.01
58,0.01
59,0.0
60,0.06
61,0.0
62,0.0
63,0.0
64,0.0
65,0.0
66,0.01
67,0.03
68,0.0
69,0.04
70,0.01
71,0.06
72,0.0
73,0.0
74,0.0
75,0.0
76,4.83
77,5.45
78,6.35
