dropArea,Percentage
1,0.29
2,0.17
3,0.79
4,0.34
5,0.97
6,4.68
7,4.36
8,27.07
9,0.02
10,0.07
11,0.03
12,0.03
13,0.07
14,0.12
15,0.15
16,0.25
17,0.02
18,0.03
19,0.05
20,0.07
21,0.22
22,1.64
23,0.08
24,3.15
25,0.18
26,0.02
27,0.0
28,5.92
29,0.1
30,0.15
31,0.35
32,19.97
33,5.48
34,0.18
35,0.32
36,0.07
37,0.02
38,0.1
39,0.62
40,0.05
41,1.98
42,0.22
43,0.1
44,0.08
45,0.0
46,0.05
47,0.0
48,0.05
49,0.07
50,0.0
51,0.03
52,0.0
53,0.02
54,0.0
55,0.0
56,4.75
57,0.22
58,0.07
59,0.17
60,0.37
61,0.13
62,0.08
63,0.07
64,0.5
65,0.22
66,0.07
67,0.05
68,0.02
69,0.07
70,0.37
71,0.12
72,0.45
73,0.05
74,0.15
75,0.13
76,0.6
77,0.7
78,9.84
