pickupArea,Percentage
1,0.32
2,0.16
3,0.49
4,0.0
5,0.32
6,3.57
7,2.27
8,12.99
9,0.0
10,0.0
11,0.0
12,0.0
13,0.0
14,0.97
15,0.65
16,0.97
17,0.0
18,0.32
19,1.46
20,1.46
21,1.46
22,13.47
23,5.68
24,19.16
25,1.3
26,0.16
27,1.46
28,8.44
29,0.32
30,0.32
31,1.3
32,9.9
33,0.97
34,0.0
35,0.32
36,0.32
37,0.0
38,0.32
39,0.0
40,0.0
41,0.0
42,0.0
43,0.0
44,0.0
45,0.0
46,0.0
47,0.0
48,0.0
49,0.0
50,0.0
51,0.0
52,0.0
53,0.0
54,0.0
55,0.0
56,1.79
57,0.0
58,0.0
59,0.0
60,0.0
61,0.0
62,0.16
63,0.0
64,0.0
65,0.0
66,0.0
67,0.0
68,0.0
69,0.0
70,0.0
71,0.0
72,0.0
73,0.0
74,0.0
75,0.0
76,6.82
77,0.0
78,0.32
