dropArea,Percentage
1,0.68
2,0.23
3,0.96
4,0.13
5,0.08
6,0.73
7,0.8
8,5.06
9,0.0
10,0.31
11,0.1
12,0.08
13,0.03
14,0.08
15,0.1
16,0.34
17,0.08
18,0.0
19,0.03
20,0.0
21,0.23
22,0.18
23,0.49
24,1.06
25,0.99
26,0.26
27,0.57
28,12.78
29,0.62
30,0.42
31,2.36
32,11.01
33,5.27
34,4.7
35,4.05
36,0.73
37,3.27
38,3.66
39,0.88
40,0.6
41,1.25
42,0.6
43,0.55
44,2.67
45,0.29
46,0.52
47,0.08
48,1.17
49,2.75
50,0.83
51,0.73
52,0.03
53,1.35
54,0.55
55,0.16
56,0.62
57,0.13
58,0.0
59,0.18
60,0.31
61,0.26
62,0.05
63,0.03
64,0.05
65,0.23
66,0.57
67,0.57
68,2.73
69,2.23
70,1.61
71,1.58
72,1.06
73,5.58
74,0.21
75,1.3
76,2.03
77,1.19
