dropArea,Percentage
1,0.11
2,0.07
3,0.62
4,0.24
5,0.39
6,2.65
7,3.77
8,35.59
9,0.01
10,0.02
11,0.01
12,0.02
13,0.02
14,0.06
15,0.04
16,0.14
17,0.0
18,0.0
19,0.02
20,0.0
21,0.13
22,0.75
23,0.03
24,2.87
25,0.05
26,0.0
27,0.07
28,19.5
29,0.05
30,0.05
31,0.24
32,22.35
33,4.24
34,0.24
35,0.24
36,0.02
37,0.01
38,0.09
39,0.13
40,0.01
41,0.38
42,0.03
43,0.05
44,0.03
45,0.0
46,0.01
47,0.0
48,0.0
49,0.01
50,0.0
51,0.0
52,0.0
53,0.0
54,0.0
55,0.0
56,0.87
57,0.02
58,0.02
59,0.04
60,0.19
61,0.01
62,0.0
63,0.01
64,0.01
65,0.0
66,0.0
67,0.01
68,0.01
69,0.02
70,0.0
71,0.01
72,0.02
73,0.0
74,0.0
75,0.01
76,2.94
77,0.42
