dropArea,Percentage
1,0.0
2,0.93
3,0.93
4,0.47
5,0.47
6,1.4
7,1.4
8,9.35
9,0.47
10,0.0
11,0.47
12,0.0
13,0.0
14,0.0
15,1.87
16,1.87
17,0.0
18,0.47
19,0.0
20,0.0
21,1.4
22,0.0
23,0.93
24,2.34
25,0.0
26,0.47
27,1.4
28,13.55
29,1.87
30,10.28
31,7.48
32,7.01
33,1.87
34,0.0
35,0.0
36,0.47
37,0.0
38,0.0
39,0.93
40,0.0
41,0.47
42,0.0
43,0.0
44,0.0
45,0.0
46,0.0
47,0.0
48,0.0
49,0.0
50,0.0
51,0.0
52,0.0
53,0.0
54,0.0
55,0.0
56,18.69
57,1.4
58,2.34
59,1.4
60,1.4
61,1.4
62,0.0
63,0.47
64,0.0
65,0.0
66,0.47
67,0.47
68,0.0
69,0.47
70,0.0
71,0.47
72,0.0
73,0.0
74,0.0
75,0.0
76,0.47
77,0.0
