pickupArea,Percentage
1,0.12
2,0.07
3,0.73
4,0.12
5,0.26
6,7.32
7,6.49
8,35.61
9,0.0
10,0.02
11,0.02
12,0.0
13,0.01
14,0.07
15,0.04
16,0.13
17,0.0
18,0.0
19,0.03
20,0.04
21,0.1
22,0.95
23,0.03
24,1.22
25,0.02
26,0.0
27,0.02
28,6.39
29,0.01
30,0.0
31,0.04
32,22.84
33,0.66
34,0.04
35,0.04
36,0.01
37,0.0
38,0.03
39,0.06
40,0.02
41,0.18
42,0.04
43,0.01
44,0.0
45,0.0
46,0.01
47,0.0
48,0.0
49,0.0
50,0.0
51,0.0
52,0.0
53,0.0
54,0.0
55,0.0
56,3.39
57,0.0
58,0.0
59,0.0
60,0.01
61,0.02
62,0.01
63,0.01
64,0.0
65,0.01
66,0.0
67,0.0
68,0.0
69,0.0
70,0.0
71,0.0
72,0.0
73,0.0
74,0.0
75,0.0
76,12.31
77,0.4
