pickupArea,Percentage
1,0.33
2,0.4
3,0.78
4,0.39
5,0.43
6,2.78
7,2.03
8,31.7
9,0.06
10,0.34
11,0.34
12,0.11
13,0.14
14,0.2
15,0.24
16,0.4
17,0.11
18,0.01
19,0.04
20,0.01
21,0.18
22,0.35
23,0.02
24,0.78
25,0.03
26,0.01
27,0.02
28,5.17
29,0.01
30,0.01
31,0.02
32,30.48
33,5.63
34,0.08
35,0.07
36,0.01
37,0.0
38,0.02
39,0.1
40,0.0
41,0.31
42,0.03
43,0.02
44,0.01
45,0.01
46,0.01
47,0.0
48,0.01
49,0.01
50,0.0
51,0.0
52,0.0
53,0.0
54,0.0
55,0.0
56,0.58
57,0.0
58,0.01
59,0.02
60,0.02
61,0.01
62,0.0
63,0.0
64,0.0
65,0.0
66,0.0
67,0.0
68,0.01
69,0.03
70,0.01
71,0.01
72,0.0
73,0.02
74,0.0
75,0.01
76,10.77
77,0.82
78,3.44
