dropArea,Percentage
1,0.21
2,0.04
3,1.6
4,0.08
5,0.0
6,0.76
7,0.5
8,5.89
9,0.04
10,0.08
11,0.04
12,0.0
13,0.0
14,0.04
15,0.08
16,0.21
17,0.0
18,0.0
19,0.13
20,0.0
21,0.0
22,0.8
23,0.04
24,0.42
25,0.97
26,0.29
27,1.47
28,10.39
29,0.38
30,0.17
31,1.05
32,10.27
33,3.11
34,1.72
35,1.43
36,0.29
37,0.63
38,1.05
39,1.56
40,0.38
41,3.58
42,1.68
43,3.2
44,3.37
45,4.42
46,1.89
47,1.6
48,1.43
49,0.67
50,0.55
51,1.35
52,0.04
53,0.88
54,0.08
55,0.04
56,1.18
57,0.0
58,0.04
59,0.0
60,0.25
61,6.69
62,0.04
63,0.08
64,0.04
65,0.17
66,0.29
67,0.29
68,1.05
69,2.27
70,0.59
71,0.5
72,0.29
73,0.72
74,0.13
75,0.97
76,1.3
77,0.25
78,11.91
