dropArea,Percentage
1,0.09
2,0.04
3,0.36
4,0.17
5,0.33
6,2.16
7,2.6
8,34.52
9,0.0
10,0.02
11,0.03
12,0.02
13,0.01
14,0.1
15,0.03
16,0.15
17,0.01
18,0.0
19,0.03
20,0.02
21,0.13
22,0.79
23,0.06
24,3.81
25,0.06
26,0.02
27,0.08
28,12.66
29,0.06
30,0.06
31,0.39
32,32.92
33,3.18
34,0.26
35,0.18
36,0.01
37,0.01
38,0.05
39,0.07
40,0.01
41,0.3
42,0.04
43,0.03
44,0.02
45,0.01
46,0.01
47,0.0
48,0.0
49,0.01
50,0.0
51,0.0
52,0.0
53,0.0
54,0.0
55,0.0
56,0.44
57,0.01
58,0.02
59,0.03
60,0.13
61,0.06
62,0.0
63,0.01
64,0.01
65,0.01
66,0.01
67,0.01
68,0.01
69,0.02
70,0.0
71,0.01
72,0.0
73,0.0
74,0.0
75,0.0
76,1.45
77,0.21
78,1.59
