dropArea,Percentage
1,0.84
2,0.42
3,0.42
4,0.42
5,0.0
6,2.51
7,1.67
8,13.81
9,0.0
10,0.0
11,0.42
12,0.0
13,0.0
14,0.0
15,0.42
16,0.0
17,0.0
18,0.0
19,0.42
20,0.42
21,0.0
22,0.0
23,2.09
24,0.0
25,5.44
26,0.42
27,0.84
28,5.02
29,0.0
30,1.67
31,2.09
32,5.44
33,4.18
34,2.09
35,0.0
36,0.0
37,0.0
38,0.84
39,0.0
40,0.42
41,0.84
42,0.84
43,0.0
44,2.09
45,1.26
46,0.84
47,0.0
48,0.42
49,2.51
50,4.18
51,0.84
52,0.0
53,0.84
54,0.0
55,0.42
56,4.18
57,0.42
58,1.67
59,0.42
60,0.0
61,1.26
62,0.84
63,6.28
64,0.0
65,1.26
66,1.67
67,2.51
68,3.77
69,1.26
70,1.67
71,0.84
72,0.42
73,2.09
74,0.0
75,0.0
76,1.26
77,0.84
