pickupArea,Percentage
1,3.02
2,0.7
3,1.78
4,0.41
5,0.0
6,2.77
7,0.54
8,11.84
9,0.0
10,0.25
11,0.08
12,0.04
13,0.0
14,0.04
15,0.12
16,0.0
17,0.04
18,0.54
19,0.21
20,0.04
21,0.04
22,0.25
23,1.33
24,0.58
25,0.58
26,0.66
27,0.33
28,17.52
29,1.66
30,0.25
31,0.33
32,8.28
33,6.29
34,1.28
35,1.04
36,0.25
37,0.12
38,1.08
39,0.66
40,0.21
41,2.03
42,1.66
43,2.61
44,1.57
45,1.12
46,5.18
47,1.08
48,2.11
49,0.83
50,0.7
51,1.53
52,0.66
53,0.46
54,0.04
55,0.08
56,0.58
57,0.58
58,0.0
59,0.04
60,0.04
61,0.62
62,0.04
63,0.08
64,0.17
65,0.21
66,0.29
67,0.12
68,0.41
69,0.75
70,0.62
71,0.21
72,0.12
73,0.7
74,0.12
75,1.41
76,0.37
77,0.62
78,5.05
