dropArea,Percentage
1,0.46
2,0.09
3,0.74
4,0.37
5,1.11
6,5.46
7,5.09
8,30.8
9,0.0
10,0.0
11,0.0
12,0.0
13,0.09
14,0.19
15,0.0
16,0.28
17,0.0
18,0.0
19,0.0
20,0.0
21,0.09
22,1.3
23,0.19
24,4.07
25,0.28
26,0.0
27,0.09
28,7.4
29,0.0
30,0.19
31,1.02
32,22.29
33,7.77
34,0.0
35,0.0
36,0.09
37,0.09
38,0.37
39,0.37
40,0.09
41,2.59
42,0.28
43,0.19
44,0.28
45,0.09
46,0.0
47,0.0
48,0.0
49,0.0
50,0.0
51,0.0
52,0.0
53,0.09
54,0.0
55,0.0
56,1.57
57,0.09
58,0.19
59,0.09
60,0.46
61,0.09
62,0.19
63,0.09
64,0.19
65,0.19
66,0.09
67,0.0
68,0.09
69,0.19
70,0.09
71,0.09
72,0.56
73,0.0
74,0.28
75,0.19
76,0.56
77,0.83
