dropArea,Percentage
1,0.98
2,0.61
3,1.35
4,1.6
5,0.74
6,1.45
7,1.61
8,13.93
9,0.06
10,0.19
11,0.36
12,0.17
13,0.17
14,0.61
15,0.42
16,0.62
17,0.07
18,0.02
19,0.11
20,0.0
21,0.13
22,0.31
23,0.06
24,1.17
25,0.13
26,0.0
27,0.01
28,6.86
29,0.04
30,0.08
31,0.14
32,9.75
33,2.08
34,0.14
35,0.11
36,0.0
37,0.02
38,0.02
39,0.12
40,0.05
41,1.5
42,0.33
43,0.44
44,0.19
45,0.01
46,0.08
47,0.01
48,0.01
49,0.04
50,0.02
51,0.02
52,0.0
53,0.02
54,0.01
55,0.0
56,10.2
57,0.06
58,0.01
59,0.03
60,0.04
61,0.1
62,0.02
63,0.05
64,0.13
65,0.06
66,0.07
67,0.01
68,0.08
69,0.14
70,0.02
71,0.07
72,0.1
73,0.03
74,0.0
75,0.04
76,36.36
77,3.45
