dropArea,Percentage
1,0.72
2,3.22
3,0.73
4,1.31
5,0.94
6,0.89
7,0.73
8,5.09
9,0.83
10,17.58
11,5.89
12,1.66
13,0.58
14,0.84
15,3.89
16,1.53
17,2.25
18,0.38
19,0.84
20,0.12
21,0.68
22,0.72
23,0.43
24,1.75
25,0.29
26,0.01
27,0.26
28,3.35
29,0.02
30,0.03
31,0.1
32,3.72
33,0.46
34,0.12
35,0.08
36,0.05
37,0.01
38,0.07
39,0.03
40,0.0
41,0.11
42,0.06
43,0.09
44,0.02
45,0.0
46,0.08
47,0.0
48,0.02
49,0.02
50,0.0
51,0.02
52,0.01
53,0.0
54,0.0
55,0.0
56,0.26
57,0.0
58,0.02
59,0.01
60,0.05
61,0.03
62,0.01
63,0.0
64,0.0
65,0.0
66,0.0
67,0.01
68,0.02
69,0.06
70,0.01
71,0.02
72,0.02
73,0.07
74,0.0
75,0.0
76,18.35
77,1.11
78,17.29
