pickupArea,Percentage
1,0.61
2,3.4
3,2.29
4,3.89
5,0.88
6,2.42
7,0.76
8,5.39
9,0.85
10,13.2
11,10.94
12,1.27
13,0.37
14,0.91
15,4.03
16,1.5
17,2.74
18,0.43
19,0.66
20,0.1
21,0.34
22,0.46
23,0.13
24,0.72
25,0.3
26,0.01
27,0.01
28,1.83
29,0.03
30,0.03
31,0.01
32,3.68
33,0.25
34,0.01
35,0.03
36,0.01
37,0.0
38,0.04
39,0.03
40,0.01
41,0.09
42,0.07
43,0.33
44,0.07
45,0.03
46,0.04
47,0.01
48,0.09
49,0.03
50,0.0
51,0.03
52,0.01
53,0.06
54,0.01
55,0.0
56,0.1
57,0.0
58,0.0
59,0.0
60,0.01
61,0.01
62,0.0
63,0.0
64,0.01
65,0.04
66,0.03
67,0.06
68,0.04
69,0.16
70,0.0
71,0.12
72,0.03
73,0.18
74,0.01
75,0.06
76,22.74
77,0.64
78,10.19
