Date,Count
2019-01-01,4
2019-01-07,1
2019-01-08,8
2019-01-10,9
2019-01-11,7
2019-01-14,13
2019-01-15,6
2019-01-16,1
2019-01-17,8
2019-01-18,15
2019-01-20,2
2019-01-21,3
2019-01-22,2
2019-01-23,4
2019-01-24,9
2019-01-25,12
2019-01-28,9
2019-01-29,10
2019-02-01,15
2019-02-03,1
2019-02-04,9
2019-02-05,1
2019-02-06,14
2019-02-07,11
2019-02-08,19
2019-02-10,2
2019-02-11,8
2019-02-12,8
2019-02-13,24
2019-02-14,20
2019-02-15,15
2019-02-17,4
2019-02-18,9
2019-02-19,14
2019-02-20,9
2019-02-21,19
2019-02-22,6
2019-02-24,2
2019-02-25,10
2019-02-26,13
2019-02-27,9
2019-02-28,10
2019-03-01,16
2019-03-03,3
2019-03-04,11
2019-03-05,9
2019-03-06,11
2019-03-07,19
2019-03-08,17
2019-03-10,2
2019-03-11,9
2019-03-12,2
2019-03-13,9
2019-03-14,22
2019-03-15,11
2019-03-17,2
2019-03-18,9
2019-03-19,9
2019-03-20,19
2019-03-21,7
2019-03-22,7
2019-03-24,5
2019-03-25,12
2019-03-26,12
2019-03-27,10
2019-03-28,16
2019-03-29,11
2019-03-31,1
2019-04-01,8
2019-04-02,6
2019-04-03,9
2019-04-04,8
2019-04-05,9
2019-04-08,9
2019-04-09,8
2019-04-10,7
2019-04-11,9
2019-04-12,5
2019-04-14,9
2019-04-15,12
2019-04-16,14
2019-04-17,12
2019-04-18,16
2019-04-19,13
2019-04-21,3
2019-04-22,6
2019-04-23,11
2019-04-24,11
2019-04-25,9
2019-04-26,10
2019-04-27,4
2019-04-28,3
2019-04-29,1
2019-04-30,20
2019-05-01,19
2019-05-02,13
2019-05-03,12
2019-05-05,4
2019-05-06,15
2019-05-07,12
2019-05-08,2
2019-05-09,21
2019-05-10,15
2019-05-11,2
2019-05-12,6
2019-05-13,10
2019-05-14,1
2019-05-15,6
2019-05-16,11
2019-05-17,9
2019-05-19,2
2019-05-20,16
2019-05-21,6
2019-05-22,8
2019-05-23,11
2019-05-24,13
2019-05-27,2
2019-05-28,2
2019-05-29,14
2019-05-30,14
2019-06-03,5
2019-06-04,15
2019-06-05,10
2019-06-06,17
2019-06-07,16
2019-06-10,8
2019-06-11,9
2019-06-12,11
2019-06-13,15
2019-06-14,15
2019-06-17,15
2019-06-18,14
2019-06-19,15
2019-06-20,16
2019-06-21,5
2019-06-24,7
2019-06-25,16
2019-06-26,18
2019-06-27,13
2019-06-28,14
2019-07-01,3
2019-07-02,11
2019-07-05,15
2019-07-08,8
2019-07-09,9
2019-07-10,11
2019-07-11,10
2019-07-12,17
2019-07-15,8
2019-07-16,20
2019-07-17,11
2019-07-18,15
2019-07-19,20
2019-07-22,15
2019-07-23,6
2019-07-24,14
2019-07-25,15
2019-07-26,11
2019-07-29,4
2019-07-30,6
2019-07-31,17
2019-08-01,11
2019-08-02,23
2019-08-05,17
2019-08-06,8
2019-08-07,9
2019-08-08,13
2019-08-09,12
2019-08-12,10
2019-08-13,10
2019-08-15,13
2019-08-16,18
2019-08-19,9
2019-08-20,14
2019-08-21,11
2019-08-22,14
2019-08-23,18
2019-08-26,6
2019-08-27,11
2019-08-28,8
2019-09-03,13
2019-09-04,3
2019-09-05,13
2019-09-06,17
2019-09-09,6
2019-09-10,14
2019-09-11,14
2019-09-12,14
2019-09-13,18
2019-09-16,8
2019-09-17,11
2019-09-18,11
2019-09-19,18
2019-09-20,14
2019-09-21,3
2019-09-23,6
2019-09-24,13
2019-09-25,12
2019-09-26,18
2019-09-27,15
2019-09-30,11
2019-10-01,7
2019-10-02,17
2019-10-03,9
2019-10-04,9
2019-10-07,14
2019-10-08,4
2019-10-09,10
2019-10-10,7
2019-10-11,21
2019-10-14,10
2019-10-15,7
2019-10-16,15
2019-10-17,10
2019-10-18,21
2019-10-20,2
2019-10-21,13
2019-10-22,12
2019-10-23,8
2019-10-24,22
2019-10-25,9
2019-10-28,11
2019-10-30,14
2019-10-31,14
2019-11-01,12
2019-11-04,10
2019-11-05,19
2019-11-06,9
2019-11-07,12
2019-11-08,22
2019-11-11,6
2019-11-12,13
2019-11-13,9
2019-11-14,17
2019-11-15,11
2019-11-18,8
2019-11-19,12
2019-11-20,9
2019-11-21,19
2019-11-22,16
2019-11-25,2
2019-11-27,12
2019-11-28,3
2019-11-30,14
2019-12-02,13
2019-12-03,5
2019-12-04,10
2019-12-05,12
2019-12-06,17
2019-12-07,10
2019-12-09,15
2019-12-10,12
2019-12-11,20
2019-12-12,10
2019-12-13,14
2019-12-15,6
2019-12-16,13
2019-12-17,9
2019-12-18,16
2019-12-19,25
2019-12-20,13
2019-12-21,1
2019-12-22,3
2019-12-23,14
2019-12-27,10
2019-12-30,12
2019-12-31,12
