pickupArea,Percentage
1,0.13
2,0.12
3,0.81
4,0.19
5,0.22
6,6.95
7,7.03
8,36.7
9,0.0
10,0.01
11,0.03
12,0.01
13,0.02
14,0.06
15,0.03
16,0.11
17,0.0
18,0.0
19,0.01
20,0.01
21,0.07
22,0.59
23,0.02
24,1.03
25,0.02
26,0.0
27,0.01
28,6.63
29,0.01
30,0.0
31,0.02
32,23.53
33,0.68
34,0.03
35,0.02
36,0.0
37,0.0
38,0.01
39,0.02
40,0.01
41,0.08
42,0.02
43,0.03
44,0.01
45,0.0
46,0.01
47,0.0
48,0.01
49,0.01
50,0.0
51,0.0
52,0.0
53,0.0
54,0.0
55,0.0
56,2.39
57,0.0
58,0.0
59,0.0
60,0.01
61,0.01
62,0.0
63,0.0
64,0.0
65,0.0
66,0.0
67,0.0
68,0.0
69,0.01
70,0.0
71,0.01
72,0.0
73,0.01
74,0.0
75,0.0
76,11.79
77,0.39
