dropArea,Percentage
1,0.1
2,0.05
3,0.66
4,0.45
5,0.2
6,2.37
7,2.68
8,34.65
9,0.0
10,0.1
11,0.1
12,0.05
13,0.0
14,0.15
15,0.0
16,0.15
17,0.0
18,0.0
19,0.05
20,0.0
21,0.1
22,0.56
23,0.1
24,3.74
25,0.05
26,0.0
27,0.15
28,19.39
29,0.1
30,0.05
31,0.51
32,23.08
33,4.95
34,0.4
35,0.35
36,0.0
37,0.0
38,0.05
39,0.05
40,0.0
41,0.66
42,0.1
43,0.1
44,0.1
45,0.0
46,0.0
47,0.0
48,0.0
49,0.0
50,0.0
51,0.0
52,0.0
53,0.0
54,0.0
55,0.0
56,0.96
57,0.0
58,0.05
59,0.0
60,0.1
61,0.05
62,0.0
63,0.0
64,0.0
65,0.0
66,0.0
67,0.0
68,0.0
69,0.0
70,0.05
71,0.0
72,0.0
73,0.0
74,0.0
75,0.05
76,1.77
77,0.61
