dropArea,Percentage
1,1.47
2,1.04
3,0.57
4,0.91
5,0.15
6,1.45
7,1.69
8,11.67
9,0.07
10,0.31
11,0.25
12,0.21
13,0.35
14,1.04
15,0.44
16,0.56
17,0.08
18,0.04
19,0.19
20,0.01
21,0.13
22,0.28
23,0.1
24,1.11
25,0.18
26,0.02
27,0.0
28,4.24
29,0.08
30,0.17
31,0.07
32,10.4
33,1.23
34,0.02
35,0.09
36,0.0
37,0.01
38,0.11
39,0.32
40,0.06
41,2.86
42,0.64
43,0.42
44,0.09
45,0.03
46,0.06
47,0.01
48,0.07
49,0.04
50,0.0
51,0.0
52,0.0
53,0.03
54,0.01
55,0.0
56,11.68
57,0.07
58,0.11
59,0.06
60,0.07
61,0.06
62,0.01
63,0.06
64,0.03
65,0.02
66,0.07
67,0.05
68,0.08
69,0.18
70,0.04
71,0.1
72,0.07
73,0.02
74,0.02
75,0.03
76,40.48
77,1.29
