dropArea,Percentage
1,0.12
2,0.87
3,1.25
4,0.89
5,0.31
6,1.5
7,0.24
8,2.75
9,0.34
10,5.52
11,1.76
12,0.65
13,0.31
14,1.23
15,8.01
16,2.2
17,12.01
18,0.84
19,2.44
20,0.19
21,1.13
22,1.95
23,0.39
24,1.76
25,2.24
26,0.07
27,0.46
28,9.75
29,0.12
30,0.07
31,0.07
32,1.59
33,0.19
34,0.17
35,0.17
36,0.14
37,0.1
38,2.61
39,0.17
40,0.0
41,0.24
42,0.27
43,0.6
44,0.05
45,0.0
46,0.02
47,0.0
48,0.0
49,0.07
50,0.02
51,0.07
52,0.0
53,0.02
54,0.0
55,0.0
56,0.19
57,0.0
58,0.05
59,0.0
60,0.02
61,0.02
62,0.0
63,0.17
64,0.0
65,0.0
66,0.02
67,0.0
68,0.1
69,0.17
70,0.0
71,0.07
72,0.0
73,0.05
74,0.0
75,0.02
76,12.64
77,0.55
78,17.93
