dropArea,Percentage
1,0.09
2,0.06
3,0.34
4,0.12
5,0.29
6,2.0
7,2.14
8,34.87
9,0.01
10,0.02
11,0.02
12,0.01
13,0.02
14,0.1
15,0.07
16,0.13
17,0.01
18,0.0
19,0.05
20,0.02
21,0.06
22,0.64
23,0.09
24,3.46
25,0.05
26,0.02
27,0.12
28,13.08
29,0.08
30,0.09
31,0.33
32,34.97
33,3.03
34,0.33
35,0.16
36,0.0
37,0.0
38,0.05
39,0.09
40,0.02
41,0.32
42,0.03
43,0.01
44,0.02
45,0.01
46,0.0
47,0.0
48,0.01
49,0.01
50,0.0
51,0.0
52,0.0
53,0.01
54,0.0
55,0.0
56,0.48
57,0.02
58,0.01
59,0.08
60,0.1
61,0.01
62,0.0
63,0.0
64,0.01
65,0.01
66,0.01
67,0.01
68,0.02
69,0.03
70,0.01
71,0.01
72,0.01
73,0.0
74,0.01
75,0.01
76,1.54
77,0.17
