dropArea,Percentage
1,0.17
2,0.17
3,1.29
4,1.03
5,0.17
6,0.69
7,0.86
8,6.03
9,0.09
10,0.09
11,0.09
12,0.0
13,0.0
14,0.0
15,0.09
16,0.34
17,0.0
18,0.0
19,0.09
20,0.0
21,0.0
22,0.34
23,0.69
24,0.69
25,1.12
26,0.17
27,0.69
28,8.53
29,0.6
30,0.34
31,0.6
32,6.55
33,4.31
34,1.12
35,8.53
36,4.22
37,1.12
38,5.0
39,2.67
40,2.15
41,4.91
42,3.01
43,2.24
44,2.58
45,0.34
46,0.52
47,0.26
48,0.43
49,2.07
50,0.6
51,0.09
52,0.09
53,1.12
54,0.78
55,0.0
56,0.69
57,0.0
58,0.17
59,0.09
60,0.6
61,1.21
62,0.09
63,0.0
64,0.0
65,0.26
66,0.26
67,0.26
68,1.38
69,2.76
70,1.12
71,1.55
72,0.34
73,6.29
74,0.09
75,1.03
76,1.46
77,0.69
