pickupArea,Percentage
1,0.0
2,0.12
3,0.0
4,0.0
5,0.0
6,0.58
7,0.93
8,17.83
9,0.0
10,0.12
11,0.0
12,0.0
13,0.0
14,0.12
15,0.12
16,0.0
17,0.0
18,0.0
19,0.0
20,0.0
21,0.12
22,0.35
23,0.0
24,0.82
25,0.12
26,0.23
27,0.12
28,13.87
29,0.0
30,0.0
31,0.23
32,26.11
33,17.72
34,1.86
35,3.26
36,1.86
37,0.23
38,0.7
39,0.58
40,0.12
41,1.52
42,0.0
43,0.35
44,0.0
45,0.0
46,0.0
47,0.0
48,0.0
49,0.0
50,0.12
51,0.0
52,0.0
53,0.0
54,0.0
55,0.0
56,2.33
57,0.12
58,0.12
59,0.23
60,1.4
61,0.23
62,0.0
63,0.0
64,0.0
65,0.0
66,0.0
67,0.12
68,0.82
69,0.12
70,0.12
71,0.12
72,0.0
73,0.12
74,0.0
75,0.0
76,4.08
77,0.0
