dropArea,Percentage
1,4.32
2,0.86
3,1.73
4,0.16
5,1.02
6,1.34
7,1.1
8,9.83
9,0.0
10,0.16
11,0.0
12,0.08
13,0.08
14,0.0
15,0.08
16,0.39
17,0.0
18,0.08
19,0.16
20,0.16
21,0.24
22,0.63
23,2.04
24,2.12
25,2.67
26,0.63
27,1.57
28,6.21
29,0.55
30,0.55
31,0.94
32,9.67
33,3.93
34,1.65
35,0.79
36,0.24
37,0.71
38,0.47
39,0.31
40,0.47
41,0.63
42,0.31
43,1.34
44,2.04
45,0.39
46,0.55
47,0.0
48,0.24
49,1.97
50,0.55
51,1.26
52,0.0
53,0.63
54,0.63
55,0.08
56,1.1
57,0.16
58,0.63
59,0.31
60,0.0
61,1.02
62,0.39
63,1.18
64,0.63
65,1.1
66,4.72
67,3.54
68,3.07
69,2.2
70,3.46
71,2.28
72,0.71
73,1.26
74,0.47
75,1.1
76,0.86
77,1.26
