pickupArea,Percentage
1,0.24
2,0.89
3,0.48
4,0.36
5,0.18
6,2.55
7,0.77
8,14.97
9,0.0
10,0.0
11,0.0
12,0.0
13,0.0
14,0.06
15,0.06
16,0.12
17,0.0
18,0.0
19,0.12
20,0.0
21,0.0
22,0.18
23,2.32
24,0.42
25,0.95
26,0.12
27,0.3
28,14.32
29,0.71
30,1.31
31,0.42
32,11.11
33,2.61
34,0.59
35,1.19
36,0.3
37,0.3
38,2.02
39,0.65
40,0.48
41,3.03
42,1.31
43,3.51
44,4.58
45,0.83
46,2.97
47,1.13
48,3.51
49,1.72
50,0.77
51,3.51
52,0.24
53,0.83
54,0.24
55,0.18
56,0.77
57,0.12
58,0.06
59,0.0
60,0.36
61,0.48
62,0.0
63,0.06
64,0.3
65,0.3
66,0.18
67,0.36
68,0.48
69,0.83
70,0.36
71,0.65
72,0.48
73,2.26
74,0.12
75,1.07
76,1.13
77,0.24
