pickupArea,Percentage
1,0.72
2,0.0
3,0.0
4,0.0
5,0.0
6,1.45
7,0.0
8,10.14
9,0.0
10,0.0
11,0.0
12,0.0
13,0.0
14,0.0
15,0.0
16,0.0
17,0.0
18,0.0
19,0.0
20,0.0
21,0.0
22,0.0
23,1.45
24,2.17
25,0.0
26,0.0
27,0.0
28,19.57
29,0.72
30,0.0
31,0.0
32,13.77
33,3.62
34,0.72
35,1.45
36,0.72
37,1.45
38,0.0
39,0.0
40,0.0
41,1.45
42,0.0
43,0.0
44,2.17
45,0.0
46,0.0
47,0.72
48,0.0
49,0.0
50,0.72
51,0.0
52,0.0
53,0.0
54,0.0
55,0.0
56,13.77
57,0.0
58,0.0
59,0.0
60,0.0
61,0.0
62,0.0
63,0.0
64,0.0
65,0.0
66,0.0
67,0.0
68,0.0
69,0.72
70,0.0
71,2.17
72,0.72
73,1.45
74,0.0
75,0.0
76,15.94
77,0.0
78,2.17
