pickupArea,Percentage
1,4.06
2,3.08
3,8.26
4,1.63
5,0.4
6,11.69
7,1.9
8,14.66
9,0.0
10,0.02
11,0.2
12,0.13
13,0.24
14,0.64
15,0.19
16,0.29
17,0.0
18,0.02
19,0.04
20,0.05
21,0.18
22,0.32
23,0.05
24,0.85
25,0.03
26,0.01
27,0.03
28,4.2
29,0.01
30,0.03
31,0.05
32,15.09
33,0.77
34,0.08
35,0.05
36,0.01
37,0.0
38,0.03
39,0.27
40,0.01
41,0.18
42,0.01
43,0.01
44,0.01
45,0.01
46,0.0
47,0.01
48,0.0
49,0.0
50,0.01
51,0.0
52,0.01
53,0.0
54,0.0
55,0.0
56,2.46
57,0.01
58,0.01
59,0.01
60,0.02
61,0.01
62,0.01
63,0.0
64,0.01
65,0.01
66,0.01
67,0.01
68,0.0
69,0.02
70,0.0
71,0.0
72,0.01
73,0.0
74,0.0
75,0.0
76,13.46
77,14.18
