dropArea,Percentage
1,0.04
2,0.43
3,0.56
4,0.17
5,0.26
6,2.24
7,1.85
8,34.71
9,0.0
10,0.13
11,0.04
12,0.0
13,0.0
14,0.13
15,0.0
16,0.04
17,0.0
18,0.0
19,0.0
20,0.04
21,0.13
22,0.99
23,0.04
24,3.31
25,0.04
26,0.0
27,0.0
28,14.28
29,0.04
30,0.09
31,0.17
32,31.57
33,3.14
34,0.17
35,0.17
36,0.04
37,0.0
38,0.09
39,0.13
40,0.04
41,0.09
42,0.04
43,0.0
44,0.0
45,0.09
46,0.0
47,0.0
48,0.0
49,0.0
50,0.0
51,0.0
52,0.0
53,0.0
54,0.0
55,0.0
56,0.17
57,0.0
58,0.0
59,0.04
60,0.13
61,0.09
62,0.0
63,0.0
64,0.0
65,0.0
66,0.04
67,0.0
68,0.04
69,0.0
70,0.0
71,0.04
72,0.0
73,0.0
74,0.0
75,0.0
76,3.87
77,0.26
