dropArea,Percentage
1,11.49
2,25.27
3,4.97
4,7.23
5,1.89
6,2.94
7,1.75
8,5.35
9,0.05
10,0.83
11,0.56
12,1.01
13,3.55
14,3.6
15,0.64
16,1.44
17,0.12
18,0.02
19,0.36
20,0.57
21,0.8
22,0.57
23,0.28
24,0.77
25,0.28
26,0.01
27,0.13
28,1.58
29,0.05
30,0.08
31,0.08
32,2.88
33,0.34
34,0.05
35,0.2
36,0.06
37,0.05
38,0.13
39,0.05
40,0.02
41,0.27
42,0.07
43,0.08
44,0.05
45,0.01
46,0.07
47,0.0
48,0.04
49,0.11
50,0.01
51,0.0
52,0.0
53,0.01
54,0.01
55,0.0
56,0.43
57,0.0
58,0.03
59,0.36
60,0.02
61,0.03
62,0.0
63,0.01
64,0.01
65,0.01
66,0.06
67,0.04
68,0.06
69,0.07
70,0.02
71,0.05
72,0.01
73,0.06
74,0.0
75,0.03
76,5.38
77,10.56
