pickupArea,Percentage
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.23
7,0.45
8,5.67
9,0.0
10,0.0
11,0.0
12,0.0
13,0.0
14,0.0
15,0.0
16,0.0
17,0.0
18,0.0
19,0.0
20,0.0
21,0.0
22,0.0
23,0.0
24,0.0
25,0.0
26,0.0
27,0.23
28,4.54
29,0.23
30,0.0
31,0.0
32,3.85
33,3.85
34,0.45
35,2.27
36,0.0
37,0.23
38,1.81
39,0.0
40,0.23
41,1.13
42,0.91
43,1.81
44,0.91
45,0.23
46,0.0
47,0.0
48,0.45
49,0.68
50,0.0
51,0.68
52,0.0
53,0.0
54,0.0
55,1.36
56,55.1
57,0.0
58,0.0
59,0.0
60,0.45
61,0.23
62,0.0
63,0.0
64,0.23
65,0.45
66,0.45
67,0.23
68,0.68
69,1.36
70,1.81
71,1.13
72,0.91
73,0.91
74,0.0
75,0.45
76,3.4
77,0.0
