pickupArea,Percentage
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.64
7,0.64
8,5.1
9,0.0
10,0.0
11,0.0
12,0.0
13,0.0
14,0.0
15,0.0
16,0.0
17,0.0
18,0.0
19,0.0
20,0.0
21,0.0
22,0.64
23,0.64
24,0.64
25,1.27
26,0.0
27,0.64
28,7.01
29,0.0
30,0.64
31,0.0
32,6.37
33,1.91
34,1.91
35,1.91
36,1.27
37,1.27
38,2.55
39,3.82
40,1.91
41,10.83
42,8.28
43,3.82
44,2.55
45,0.64
46,6.37
47,0.0
48,0.64
49,0.0
50,0.0
51,0.0
52,0.0
53,0.0
54,0.0
55,0.0
56,11.46
57,0.0
58,0.0
59,0.64
60,0.0
61,3.18
62,0.0
63,0.0
64,0.0
65,0.64
66,0.64
67,2.55
68,0.64
69,0.64
70,0.0
71,3.82
72,0.0
73,0.64
74,0.0
75,0.0
76,0.0
77,0.0
78,1.27
