dropArea,Percentage
1,0.1
2,0.31
3,0.61
4,0.1
5,0.51
6,2.25
7,2.36
8,17.62
9,0.0
10,0.0
11,0.1
12,0.0
13,0.0
14,0.1
15,0.2
16,0.41
17,0.0
18,0.0
19,0.2
20,0.1
21,0.31
22,0.92
23,0.31
24,2.87
25,0.41
26,0.1
27,0.31
28,4.71
29,0.82
30,0.61
31,0.31
32,9.22
33,2.46
34,0.2
35,0.92
36,0.31
37,0.2
38,0.82
39,1.02
40,0.51
41,1.74
42,0.41
43,0.61
44,0.82
45,0.31
46,0.1
47,0.0
48,0.2
49,3.79
50,0.2
51,0.31
52,0.0
53,0.0
54,0.0
55,0.0
56,9.02
57,2.15
58,1.23
59,0.31
60,0.51
61,1.13
62,2.25
63,1.43
64,0.31
65,1.23
66,0.92
67,0.31
68,1.13
69,1.33
70,0.72
71,2.36
72,0.41
73,0.51
74,0.0
75,0.1
76,2.05
77,0.61
78,9.12
