pickupArea,Percentage
1,1.88
2,0.4
3,8.59
4,0.65
5,0.37
6,13.47
7,2.84
8,23.11
9,0.0
10,0.03
11,0.03
12,0.02
13,0.04
14,0.32
15,0.03
16,0.22
17,0.01
18,0.0
19,0.01
20,0.0
21,0.03
22,0.27
23,0.03
24,0.65
25,0.01
26,0.01
27,0.0
28,7.01
29,0.02
30,0.01
31,0.02
32,17.52
33,1.16
34,0.08
35,0.1
36,0.03
37,0.01
38,0.01
39,0.07
40,0.0
41,0.11
42,0.03
43,0.01
44,0.01
45,0.05
46,0.0
47,0.0
48,0.01
49,0.01
50,0.0
51,0.0
52,0.0
53,0.0
54,0.0
55,0.0
56,5.02
57,0.01
58,0.0
59,0.0
60,0.01
61,0.02
62,0.0
63,0.01
64,0.0
65,0.01
66,0.0
67,0.0
68,0.0
69,0.01
70,0.0
71,0.0
72,0.0
73,0.0
74,0.0
75,0.0
76,11.72
77,3.97
