pickupArea,Percentage
1,0.14
2,0.0
3,0.14
4,0.14
5,0.0
6,0.57
7,0.43
8,9.94
9,0.0
10,0.0
11,0.14
12,0.0
13,0.14
14,0.0
15,0.14
16,0.14
17,0.0
18,0.0
19,0.0
20,0.28
21,0.57
22,0.28
23,0.28
24,1.28
25,0.57
26,0.0
27,0.14
28,9.94
29,1.56
30,0.14
31,0.85
32,4.4
33,2.27
34,0.99
35,2.13
36,0.85
37,0.43
38,1.85
39,2.7
40,0.57
41,2.27
42,14.91
43,1.42
44,0.14
45,0.71
46,0.28
47,0.0
48,0.14
49,0.71
50,0.14
51,0.0
52,0.0
53,0.0
54,0.0
55,0.0
56,13.49
57,0.28
58,0.57
59,0.57
60,0.14
61,2.13
62,0.28
63,0.99
64,0.43
65,1.7
66,4.69
67,0.99
68,1.42
69,0.28
70,0.71
71,1.14
72,0.14
73,0.28
74,0.0
75,0.14
76,2.13
77,0.43
78,2.27
