dropArea,Percentage
1,0.82
2,0.43
3,6.08
4,1.55
5,2.37
6,20.36
7,11.29
8,22.7
9,0.03
10,0.12
11,0.2
12,0.08
13,0.1
14,0.66
15,0.12
16,1.78
17,0.13
18,0.0
19,0.16
20,0.07
21,1.04
22,2.03
23,0.15
24,3.69
25,0.02
26,0.02
27,0.02
28,4.38
29,0.0
30,0.03
31,0.15
32,10.76
33,0.92
34,0.03
35,0.1
36,0.0
37,0.0
38,0.02
39,0.03
40,0.0
41,0.08
42,0.02
43,0.0
44,0.0
45,0.0
46,0.0
47,0.0
48,0.0
49,0.0
50,0.0
51,0.0
52,0.0
53,0.0
54,0.0
55,0.0
56,0.61
57,0.03
58,0.03
59,0.05
60,0.08
61,0.0
62,0.0
63,0.02
64,0.05
65,0.0
66,0.0
67,0.0
68,0.0
69,0.0
70,0.0
71,0.0
72,0.02
73,0.0
74,0.0
75,0.0
76,2.26
77,2.72
78,1.6
