dropArea,Percentage
1,0.49
2,0.0
3,2.45
4,0.49
5,0.49
6,6.37
7,3.92
8,22.55
9,0.0
10,0.0
11,0.0
12,0.0
13,0.0
14,0.49
15,0.0
16,0.49
17,0.0
18,0.0
19,0.0
20,0.0
21,0.49
22,1.47
23,0.0
24,3.92
25,0.0
26,0.0
27,0.0
28,6.37
29,0.49
30,0.0
31,0.0
32,20.59
33,5.88
34,0.49
35,0.0
36,0.0
37,0.0
38,0.0
39,1.47
40,0.0
41,1.96
42,0.0
43,0.0
44,0.0
45,0.0
46,0.0
47,0.0
48,0.0
49,0.0
50,0.0
51,0.0
52,0.0
53,0.0
54,0.0
55,0.0
56,1.96
57,0.49
58,0.0
59,0.49
60,0.49
61,0.0
62,0.0
63,0.0
64,0.98
65,0.49
66,0.0
67,0.0
68,0.0
69,0.0
70,0.0
71,0.49
72,0.49
73,0.0
74,0.0
75,0.0
76,0.98
77,0.0
78,12.25
