Date,Count
2019-01-01,82
2019-01-02,69
2019-01-03,71
2019-01-04,86
2019-01-05,76
2019-01-06,63
2019-01-07,73
2019-01-08,61
2019-01-09,87
2019-01-10,87
2019-01-11,107
2019-01-12,76
2019-01-13,68
2019-01-14,69
2019-01-15,103
2019-01-16,82
2019-01-17,100
2019-01-18,89
2019-01-19,73
2019-01-20,67
2019-01-21,53
2019-01-22,88
2019-01-23,110
2019-01-24,101
2019-01-25,123
2019-01-26,80
2019-01-27,62
2019-01-28,65
2019-01-29,90
2019-01-30,35
2019-01-31,45
2019-02-01,100
2019-02-02,73
2019-02-03,87
2019-02-04,76
2019-02-05,87
2019-02-06,87
2019-02-07,110
2019-02-08,101
2019-02-09,78
2019-02-10,80
2019-02-11,97
2019-02-12,84
2019-02-13,107
2019-02-14,105
2019-02-15,111
2019-02-16,86
2019-02-17,80
2019-02-18,55
2019-02-19,82
2019-02-20,90
2019-02-21,122
2019-02-22,126
2019-02-23,83
2019-02-24,77
2019-02-25,76
2019-02-26,83
2019-02-27,99
2019-02-28,109
2019-03-01,142
2019-03-02,92
2019-03-03,85
2019-03-04,82
2019-03-05,86
2019-03-06,110
2019-03-07,116
2019-03-08,130
2019-03-09,76
2019-03-10,72
2019-03-11,73
2019-03-12,81
2019-03-13,88
2019-03-14,111
2019-03-15,141
2019-03-16,158
2019-03-17,96
2019-03-18,91
2019-03-19,91
2019-03-20,80
2019-03-21,117
2019-03-22,118
2019-03-23,95
2019-03-24,93
2019-03-25,76
2019-03-26,102
2019-03-27,84
2019-03-28,111
2019-03-29,113
2019-03-30,105
2019-03-31,125
2019-04-01,84
2019-04-02,97
2019-04-03,83
2019-04-04,129
2019-04-05,130
2019-04-06,67
2019-04-07,11
2019-04-08,22
2019-04-09,30
2019-04-10,36
2019-04-11,36
2019-04-12,39
2019-04-13,48
2019-04-14,84
2019-04-15,71
2019-04-16,95
2019-04-17,78
2019-04-18,99
2019-04-19,90
2019-04-20,90
2019-04-21,71
2019-04-22,77
2019-04-23,79
2019-04-24,102
2019-04-25,117
2019-04-26,132
2019-04-27,113
2019-04-28,62
2019-04-29,78
2019-04-30,97
2019-05-01,93
2019-05-02,88
2019-05-03,133
2019-05-04,113
2019-05-05,80
2019-05-06,91
2019-05-07,88
2019-05-08,92
2019-05-09,101
2019-05-10,122
2019-05-11,102
2019-05-12,75
2019-05-13,86
2019-05-14,86
2019-05-15,106
2019-05-16,130
2019-05-17,135
2019-05-18,112
2019-05-19,95
2019-05-20,100
2019-05-21,99
2019-05-22,90
2019-05-23,104
2019-05-24,94
2019-05-25,97
2019-05-26,62
2019-05-27,59
2019-05-28,97
2019-05-29,78
2019-05-30,114
2019-05-31,122
2019-06-01,118
2019-06-02,92
2019-06-03,93
2019-06-04,86
2019-06-05,86
2019-06-06,113
2019-06-07,109
2019-06-08,102
2019-06-09,90
2019-06-10,85
2019-06-11,83
2019-06-12,86
2019-06-13,100
2019-06-14,147
2019-06-15,123
2019-06-16,95
2019-06-17,89
2019-06-18,81
2019-06-19,98
2019-06-20,80
2019-06-21,138
2019-06-22,122
2019-06-23,97
2019-06-24,69
2019-06-25,89
2019-06-26,87
2019-06-27,87
2019-06-28,104
2019-06-29,81
2019-06-30,78
2019-07-01,99
2019-07-02,76
2019-07-03,78
2019-07-04,70
2019-07-05,71
2019-07-06,64
2019-07-07,112
2019-07-08,95
2019-07-09,70
2019-07-10,90
2019-07-11,95
2019-07-12,118
2019-07-13,109
2019-07-14,80
2019-07-15,86
2019-07-16,75
2019-07-17,85
2019-07-18,86
2019-07-19,114
2019-07-20,118
2019-07-21,84
2019-07-22,83
2019-07-23,78
2019-07-24,107
2019-07-25,98
2019-07-26,104
2019-07-27,109
2019-07-28,98
2019-07-29,87
2019-07-30,87
2019-07-31,91
2019-08-01,102
2019-08-02,115
2019-08-03,91
2019-08-04,96
2019-08-05,79
2019-08-06,68
2019-08-07,96
2019-08-08,91
2019-08-09,126
2019-08-10,89
2019-08-11,92
2019-08-12,86
2019-08-13,79
2019-08-14,82
2019-08-15,91
2019-08-16,90
2019-08-17,83
2019-08-18,70
2019-08-19,78
2019-08-20,82
2019-08-21,84
2019-08-22,109
2019-08-23,98
2019-08-24,108
2019-08-25,83
2019-08-26,76
2019-08-27,72
2019-08-28,80
2019-08-29,94
2019-08-30,99
2019-08-31,68
2019-09-01,69
2019-09-02,44
2019-09-03,66
2019-09-04,72
2019-09-05,88
2019-09-06,92
2019-09-07,67
2019-09-08,78
2019-09-09,64
2019-09-10,71
2019-09-11,89
2019-09-12,84
2019-09-13,100
2019-09-14,88
2019-09-15,97
2019-09-16,85
2019-09-17,85
2019-09-18,101
