dropArea,Percentage
1,27.43
2,14.33
3,9.27
4,2.34
5,0.56
6,7.58
7,1.31
8,5.34
9,0.0
10,0.19
11,0.37
12,0.94
13,0.84
14,0.84
15,0.37
16,0.56
17,0.0
18,0.0
19,0.28
20,0.19
21,0.28
22,0.75
23,0.19
24,0.37
25,0.0
26,0.0
27,0.09
28,1.31
29,0.0
30,0.09
31,0.19
32,2.34
33,0.28
34,0.0
35,0.0
36,0.0
37,0.09
38,0.0
39,0.0
40,0.0
41,0.09
42,0.0
43,0.09
44,0.0
45,0.0
46,0.0
47,0.0
48,0.0
49,0.0
50,0.0
51,0.0
52,0.0
53,0.09
54,0.0
55,0.0
56,0.28
57,0.0
58,0.0
59,0.0
60,0.0
61,0.0
62,0.0
63,0.0
64,0.0
65,0.0
66,0.0
67,0.0
68,0.0
69,0.0
70,0.0
71,0.0
72,0.0
73,0.0
74,0.0
75,0.0
76,3.18
77,17.51
