pickupArea,Percentage
1,0.63
2,0.0
3,1.89
4,0.21
5,0.21
6,9.89
7,3.58
8,17.89
9,0.0
10,0.0
11,0.42
12,0.0
13,0.0
14,1.47
15,0.42
16,4.42
17,0.0
18,0.0
19,0.21
20,0.0
21,2.74
22,1.68
23,0.21
24,2.95
25,0.0
26,0.0
27,0.0
28,7.37
29,0.0
30,0.0
31,0.0
32,15.58
33,0.42
34,0.0
35,0.0
36,0.0
37,0.0
38,0.0
39,0.0
40,0.0
41,0.0
42,0.0
43,0.0
44,0.0
45,0.0
46,0.0
47,0.0
48,0.0
49,0.0
50,0.0
51,0.0
52,0.0
53,0.0
54,0.0
55,0.0
56,0.21
57,0.0
58,0.0
59,0.0
60,0.0
61,0.0
62,0.0
63,0.0
64,0.0
65,0.0
66,0.0
67,0.0
68,0.0
69,0.0
70,0.0
71,0.0
72,0.0
73,0.0
74,0.0
75,0.0
76,26.74
77,0.63
78,0.21
