dropArea,Percentage
1,2.76
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.79
8,11.42
9,0.0
10,0.0
11,0.39
12,0.0
13,0.39
14,0.39
15,1.18
16,1.18
17,0.0
18,0.0
19,0.79
20,0.79
21,0.39
22,1.97
23,0.39
24,1.18
25,0.0
26,0.0
27,0.79
28,10.63
29,1.97
30,2.76
31,0.79
32,9.84
33,3.15
34,0.79
35,0.0
36,0.79
37,0.0
38,0.0
39,0.39
40,0.39
41,1.18
42,0.0
43,0.0
44,0.0
45,0.0
46,0.0
47,0.0
48,0.0
49,0.0
50,0.0
51,0.39
52,0.0
53,0.0
54,0.0
55,0.0
56,4.72
57,1.97
58,5.51
59,3.54
60,2.36
61,2.76
62,1.18
63,0.39
64,1.18
65,1.18
66,1.57
67,1.18
68,0.79
69,0.0
70,1.18
71,0.0
72,0.0
73,0.0
74,1.97
75,0.0
76,3.94
77,0.79
78,5.91
