dropArea,Percentage
1,1.31
2,0.1
3,0.74
4,0.5
5,0.17
6,0.87
7,0.77
8,2.71
9,0.0
10,0.07
11,0.03
12,0.17
13,0.1
14,1.71
15,0.5
16,0.5
17,0.13
18,0.17
19,0.23
20,0.03
21,0.1
22,0.5
23,1.74
24,0.9
25,1.74
26,1.24
27,2.11
28,10.38
29,3.78
30,2.61
31,1.84
32,2.38
33,1.31
34,2.41
35,0.84
36,0.77
37,1.54
38,0.27
39,0.47
40,0.44
41,1.81
42,2.31
43,4.05
44,4.99
45,0.47
46,1.34
47,0.17
48,0.4
49,2.38
50,1.21
51,1.11
52,0.1
53,3.01
54,0.8
55,0.13
56,0.74
57,0.2
58,0.97
59,0.97
60,0.6
61,0.57
62,0.1
63,0.64
64,0.1
65,0.13
66,0.3
67,1.17
68,2.24
69,3.18
70,0.8
71,1.27
72,0.03
73,2.11
74,0.0
75,1.14
76,0.6
77,0.84
78,8.81
