Date,Count
2019-01-01,4
2019-01-02,5
2019-01-03,5
2019-01-04,9
2019-01-05,13
2019-01-06,6
2019-01-07,6
2019-01-08,8
2019-01-09,13
2019-01-10,16
2019-01-11,14
2019-01-12,5
2019-01-13,7
2019-01-14,2
2019-01-15,10
2019-01-16,18
2019-01-17,15
2019-01-18,8
2019-01-19,7
2019-01-20,3
2019-01-21,9
2019-01-23,16
2019-01-24,11
2019-01-25,8
2019-01-27,5
2019-01-28,12
2019-01-29,9
2019-01-31,11
2019-02-01,15
2019-02-02,7
2019-02-03,6
2019-02-04,8
2019-02-05,15
2019-02-06,11
2019-02-07,20
2019-02-08,16
2019-02-09,8
2019-02-10,5
2019-02-11,11
2019-02-12,16
2019-02-13,12
2019-02-14,6
2019-02-15,16
2019-02-16,8
2019-02-17,7
2019-02-18,9
2019-02-19,7
2019-02-20,15
2019-02-21,12
2019-02-22,12
2019-02-23,15
2019-02-25,11
2019-02-26,11
2019-02-27,14
2019-02-28,14
2019-03-01,15
2019-03-02,11
2019-03-03,16
2019-03-04,18
2019-03-05,17
2019-03-06,19
2019-03-07,16
2019-03-08,12
2019-03-09,6
2019-03-10,5
2019-03-11,8
2019-03-12,10
2019-03-13,16
2019-03-14,16
2019-03-15,11
2019-03-16,10
2019-03-17,10
2019-03-18,8
2019-03-19,15
2019-03-20,14
2019-03-21,15
2019-03-22,10
2019-03-23,10
2019-03-24,8
2019-03-25,6
2019-03-26,13
2019-03-27,14
2019-03-28,13
2019-03-29,6
2019-03-30,9
2019-03-31,5
2019-04-01,11
2019-04-02,17
2019-04-03,19
2019-04-04,20
2019-04-05,9
2019-04-06,3
2019-04-07,3
2019-04-08,8
2019-04-09,12
2019-04-10,10
2019-04-11,7
2019-04-12,4
2019-04-13,7
2019-04-14,5
2019-04-15,4
2019-04-16,11
2019-04-17,10
2019-04-18,8
2019-04-19,10
2019-04-20,10
2019-04-21,12
2019-04-22,7
2019-04-23,11
2019-04-24,12
2019-04-25,8
2019-04-26,9
2019-04-27,8
2019-04-28,4
2019-04-29,7
2019-04-30,13
2019-05-01,20
2019-05-02,11
2019-05-03,19
2019-05-04,6
2019-05-05,12
2019-05-06,8
2019-05-07,11
2019-05-08,13
2019-05-09,18
2019-05-10,14
2019-05-11,8
2019-05-12,8
2019-05-13,9
2019-05-14,10
2019-05-15,9
2019-05-16,15
2019-05-17,17
2019-05-18,8
2019-05-19,12
2019-05-20,15
2019-05-21,14
2019-05-22,11
2019-05-23,9
2019-05-24,16
2019-05-25,15
2019-05-26,7
2019-05-28,9
2019-05-29,9
2019-05-30,18
2019-05-31,14
2019-06-01,9
2019-06-02,7
2019-06-03,14
2019-06-05,13
2019-06-06,17
2019-06-07,17
2019-06-08,9
2019-06-09,13
2019-06-10,19
2019-06-11,3
2019-06-12,16
2019-06-13,17
2019-06-14,18
2019-06-16,6
2019-06-17,6
2019-06-18,11
2019-06-19,15
2019-06-20,8
2019-06-21,17
2019-06-22,14
2019-06-23,6
2019-06-24,11
2019-06-25,9
2019-06-26,12
2019-06-27,19
2019-06-28,13
2019-06-29,10
2019-06-30,10
2019-07-01,10
2019-07-02,16
2019-07-03,4
2019-07-04,11
2019-07-05,4
2019-07-06,9
2019-07-07,8
2019-07-08,5
2019-07-09,9
2019-07-10,16
2019-07-11,15
2019-07-12,6
2019-07-13,6
2019-07-14,8
2019-07-15,9
2019-07-16,17
2019-07-17,16
2019-07-18,16
2019-07-19,16
2019-07-20,13
2019-07-21,8
2019-07-22,3
2019-07-23,13
2019-07-24,13
2019-07-25,11
2019-07-26,15
2019-07-27,12
2019-07-28,13
2019-07-29,6
2019-07-30,10
2019-07-31,15
2019-08-01,10
2019-08-02,10
2019-08-03,12
2019-08-04,18
2019-08-05,13
2019-08-06,11
2019-08-07,14
2019-08-08,7
2019-08-09,14
2019-08-10,8
2019-08-11,3
2019-08-12,9
2019-08-13,9
2019-08-14,16
2019-08-15,11
2019-08-16,14
2019-08-17,4
2019-08-18,8
2019-08-19,5
2019-08-20,7
