pickupArea,Percentage
1,1.37
2,0.14
3,0.82
4,0.0
5,0.14
6,0.27
7,1.78
8,11.37
9,0.0
10,0.0
11,0.0
12,0.0
13,0.0
14,0.0
15,0.14
16,0.41
17,0.0
18,0.0
19,0.14
20,0.0
21,0.0
22,0.27
23,0.14
24,1.78
25,0.27
26,0.14
27,0.14
28,16.44
29,0.68
30,0.14
31,0.27
32,8.49
33,3.29
34,0.41
35,0.55
36,0.55
37,0.41
38,2.19
39,1.92
40,0.96
41,3.15
42,1.64
43,1.92
44,3.97
45,5.21
46,5.21
47,3.7
48,1.23
49,1.78
50,0.41
51,0.68
52,0.0
53,0.96
54,0.27
55,0.27
56,1.64
57,0.27
58,0.0
59,0.14
60,0.0
61,0.14
62,0.0
63,0.0
64,0.14
65,0.0
66,0.27
67,0.68
68,1.23
69,2.05
70,0.14
71,3.97
72,0.27
73,0.41
74,0.27
75,1.23
76,0.96
77,0.14
