dropArea,Percentage
1,0.62
2,0.93
3,3.74
4,3.43
5,1.25
6,4.98
7,7.79
8,25.86
9,0.0
10,1.87
11,0.62
12,0.31
13,0.93
14,0.0
15,1.25
16,0.31
17,0.62
18,0.0
19,0.0
20,0.0
21,0.62
22,2.18
23,0.31
24,4.67
25,0.0
26,0.0
27,0.0
28,4.36
29,0.0
30,0.31
31,0.0
32,22.43
33,2.49
34,0.0
35,0.31
36,0.0
37,0.0
38,0.0
39,0.0
40,0.0
41,1.56
42,0.0
43,0.0
44,0.0
45,0.0
46,0.0
47,0.0
48,0.0
49,0.0
50,0.0
51,0.0
52,0.0
53,0.0
54,0.0
55,0.0
56,0.0
57,0.0
58,0.0
59,0.0
60,0.0
61,0.0
62,0.0
63,0.0
64,0.0
65,0.0
66,0.0
67,0.0
68,0.0
69,0.0
70,0.0
71,0.0
72,0.0
73,0.0
74,0.0
75,0.0
76,3.74
77,2.49
