dropArea,Percentage
1,0.0
2,0.39
3,0.19
4,0.0
5,0.0
6,0.58
7,0.19
8,7.94
9,0.0
10,0.1
11,0.0
12,0.0
13,0.0
14,0.0
15,0.0
16,0.1
17,0.0
18,0.0
19,0.0
20,0.0
21,0.19
22,0.19
23,0.0
24,0.1
25,0.1
26,0.19
27,0.1
28,9.2
29,0.29
30,0.48
31,0.19
32,6.68
33,9.0
34,1.55
35,10.16
36,3.1
37,1.45
38,9.68
39,3.78
40,2.13
41,6.87
42,2.71
43,1.16
44,1.16
45,0.39
46,0.1
47,0.0
48,0.39
49,0.87
50,0.87
51,0.0
52,0.0
53,0.58
54,0.0
55,0.0
56,1.26
57,0.1
58,0.0
59,0.19
60,0.77
61,1.06
62,0.1
63,0.29
64,0.0
65,0.0
66,0.0
67,0.77
68,2.71
69,2.23
70,0.77
71,0.97
72,0.1
73,1.65
74,0.0
75,0.39
76,1.74
77,0.1
78,1.65
