dropArea,Percentage
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,6.9
9,0.0
10,0.0
11,0.0
12,0.0
13,0.0
14,0.0
15,0.0
16,0.0
17,0.0
18,0.0
19,0.0
20,0.0
21,0.0
22,0.0
23,0.0
24,0.0
25,0.0
26,0.0
27,0.0
28,5.17
29,0.0
30,1.72
31,1.72
32,3.45
33,3.45
34,0.0
35,0.0
36,0.0
37,5.17
38,3.45
39,1.72
40,15.52
41,12.07
42,1.72
43,0.0
44,1.72
45,3.45
46,5.17
47,0.0
48,1.72
49,0.0
50,1.72
51,0.0
52,1.72
53,1.72
54,0.0
55,0.0
56,5.17
57,0.0
58,0.0
59,0.0
60,0.0
61,0.0
62,0.0
63,0.0
64,0.0
65,0.0
66,0.0
67,0.0
68,1.72
69,8.62
70,1.72
71,0.0
72,0.0
73,1.72
74,0.0
75,0.0
76,0.0
77,1.72
