pickupArea,Percentage
1,0.06
2,0.06
3,0.26
4,0.02
5,0.04
6,0.28
7,0.45
8,6.43
9,0.0
10,0.0
11,0.02
12,0.0
13,0.0
14,0.02
15,0.04
16,0.34
17,2.19
18,0.02
19,0.02
20,0.04
21,0.12
22,0.18
23,0.04
24,0.45
25,0.16
26,0.02
27,0.26
28,11.16
29,0.12
30,0.06
31,0.2
32,11.57
33,7.95
34,0.63
35,10.23
36,1.62
37,0.45
38,9.13
39,8.66
40,0.89
41,8.44
42,1.95
43,1.68
44,0.95
45,0.18
46,0.83
47,0.06
48,0.22
49,0.2
50,0.3
51,0.08
52,0.04
53,0.04
54,0.0
55,0.0
56,3.98
57,0.02
58,0.0
59,0.14
60,0.22
61,0.81
62,0.08
63,0.08
64,0.1
65,0.08
66,0.2
67,0.2
68,0.2
69,0.75
70,0.63
71,0.3
72,0.08
73,0.53
74,0.0
75,0.1
76,2.11
77,0.14
