pickupArea,Percentage
1,0.45
2,0.0
3,0.61
4,0.0
5,0.0
6,1.21
7,0.45
8,21.82
9,0.0
10,0.15
11,0.0
12,0.0
13,0.0
14,0.0
15,0.15
16,0.45
17,0.0
18,0.0
19,0.15
20,0.0
21,0.0
22,0.15
23,0.61
24,1.36
25,1.52
26,0.15
27,4.39
28,12.27
29,0.45
30,0.61
31,0.91
32,10.76
33,1.52
34,0.91
35,1.06
36,0.15
37,0.3
38,0.76
39,1.06
40,1.21
41,6.06
42,1.52
43,0.91
44,1.06
45,0.15
46,1.97
47,0.0
48,0.3
49,0.3
50,0.3
51,1.52
52,3.48
53,0.15
54,0.0
55,0.76
56,7.12
57,0.0
58,0.0
59,0.0
60,0.0
61,0.3
62,0.0
63,0.0
64,0.0
65,0.0
66,0.0
67,0.0
68,0.0
69,0.3
70,0.3
71,0.61
72,0.15
73,0.15
74,0.0
75,0.61
76,6.06
77,0.3
