pickupArea,Percentage
1,1.66
2,1.16
3,1.23
4,0.88
5,0.65
6,4.18
7,2.06
8,11.44
9,0.02
10,0.42
11,0.33
12,0.11
13,0.19
14,1.39
15,0.88
16,1.89
17,0.16
18,0.55
19,1.41
20,0.86
21,1.38
22,5.52
23,4.87
24,14.6
25,2.08
26,0.6
27,0.76
28,6.82
29,0.92
30,0.37
31,0.41
32,8.6
33,0.39
34,0.07
35,0.3
36,0.14
37,0.07
38,0.42
39,0.14
40,0.35
41,0.48
42,0.71
43,0.67
44,0.53
45,0.02
46,0.3
47,0.02
48,0.65
49,0.42
50,0.02
51,0.3
52,0.04
53,0.32
54,0.05
55,0.0
56,1.27
57,0.04
58,0.12
59,0.02
60,0.12
61,0.25
62,0.04
63,0.09
64,0.04
65,0.0
66,0.46
67,0.51
68,0.72
69,0.81
70,0.14
71,1.25
72,0.0
73,0.32
74,0.0
75,0.09
76,3.01
77,1.23
78,4.67
