pickupArea,Percentage
1,0.27
2,0.14
3,0.36
4,0.06
5,0.03
6,0.87
7,0.4
8,10.12
9,0.01
10,0.04
11,0.01
12,0.01
13,0.02
14,0.02
15,0.0
16,0.02
17,0.01
18,0.0
19,0.0
20,0.0
21,0.01
22,0.0
23,0.0
24,0.04
25,0.0
26,0.0
27,0.0
28,6.34
29,0.0
30,0.0
31,0.01
32,9.87
33,0.7
34,0.01
35,0.01
36,0.0
37,0.0
38,0.01
39,0.01
40,0.03
41,0.21
42,0.04
43,0.11
44,0.02
45,0.0
46,0.0
47,0.0
48,0.0
49,0.03
50,0.0
51,0.0
52,0.0
53,0.0
54,0.01
55,0.0
56,10.87
57,0.01
58,0.0
59,0.0
60,0.0
61,0.0
62,0.01
63,0.0
64,0.0
65,0.0
66,0.01
67,0.01
68,0.0
69,0.01
70,0.0
71,0.01
72,0.0
73,0.02
74,0.0
75,0.0
76,57.91
77,1.31
