pickupArea,Percentage
1,0.62
2,1.32
3,1.83
4,1.11
5,0.33
6,3.19
7,1.84
8,9.86
9,0.06
10,0.31
11,0.96
12,0.17
13,0.23
14,2.52
15,1.36
16,0.68
17,1.19
18,0.62
19,1.49
20,0.8
21,0.65
22,2.01
23,2.06
24,4.58
25,6.55
26,1.21
27,1.24
28,15.0
29,0.8
30,0.26
31,0.29
32,8.3
33,2.58
34,0.56
35,0.91
36,0.2
37,0.09
38,0.77
39,0.7
40,0.36
41,0.63
42,0.71
43,1.92
44,1.38
45,0.33
46,1.16
47,0.03
48,0.48
49,1.95
50,0.15
51,0.29
52,0.08
53,0.76
54,0.08
55,0.0
56,0.6
57,0.03
58,0.14
59,0.05
60,0.06
61,0.14
62,0.02
63,0.2
64,0.03
65,0.15
66,0.53
67,0.51
68,0.77
69,1.1
70,0.67
71,1.27
72,0.37
73,0.57
74,0.02
75,0.34
76,2.15
77,0.71
