dropArea,Percentage
1,0.58
2,0.68
3,1.29
4,0.97
5,1.55
6,4.94
7,4.38
8,23.71
9,0.19
10,0.86
11,0.27
12,0.35
13,0.25
14,0.38
15,0.4
16,0.67
17,0.2
18,0.05
19,0.12
20,0.04
21,0.42
22,1.65
23,0.12
24,2.85
25,0.05
26,0.01
27,0.04
28,4.45
29,0.01
30,0.03
31,0.14
32,15.81
33,2.41
34,0.1
35,0.11
36,0.02
37,0.0
38,0.06
39,0.16
40,0.0
41,0.58
42,0.04
43,0.03
44,0.01
45,0.0
46,0.01
47,0.0
48,0.01
49,0.01
50,0.0
51,0.01
52,0.01
53,0.01
54,0.0
55,0.0
56,0.23
57,0.01
58,0.02
59,0.02
60,0.09
61,0.01
62,0.01
63,0.0
64,0.01
65,0.01
66,0.01
67,0.01
68,0.02
69,0.01
70,0.0
71,0.0
72,0.02
73,0.01
74,0.01
75,0.01
76,5.09
77,1.1
78,22.26
