dropArea,Percentage
1,0.1
2,0.05
3,0.56
4,0.16
5,0.31
6,3.12
7,4.9
8,35.51
9,0.01
10,0.02
11,0.06
12,0.01
13,0.02
14,0.06
15,0.04
16,0.11
17,0.01
18,0.0
19,0.01
20,0.01
21,0.15
22,0.65
23,0.04
24,3.12
25,0.03
26,0.01
27,0.03
28,12.46
29,0.02
30,0.02
31,0.14
32,27.39
33,2.57
34,0.15
35,0.11
36,0.02
37,0.0
38,0.03
39,0.06
40,0.01
41,0.28
42,0.04
43,0.03
44,0.01
45,0.0
46,0.0
47,0.0
48,0.01
49,0.0
50,0.0
51,0.0
52,0.0
53,0.0
54,0.0
55,0.0
56,1.19
57,0.0
58,0.01
59,0.01
60,0.05
61,0.02
62,0.0
63,0.0
64,0.02
65,0.0
66,0.01
67,0.0
68,0.01
69,0.01
70,0.0
71,0.0
72,0.0
73,0.0
74,0.0
75,0.0
76,4.29
77,0.41
78,1.49
