pickupArea,Percentage
1,0.09
2,0.04
3,0.25
4,0.05
5,0.05
6,0.96
7,1.02
8,30.3
9,0.01
10,0.13
11,0.12
12,0.01
13,0.01
14,0.05
15,0.06
16,0.18
17,0.0
18,0.0
19,0.01
20,0.0
21,0.16
22,0.18
23,0.01
24,0.48
25,0.01
26,0.0
27,0.01
28,6.49
29,0.01
30,0.0
31,0.03
32,35.26
33,9.79
34,0.14
35,0.33
36,0.01
37,0.0
38,0.03
39,0.05
40,0.01
41,0.25
42,0.0
43,0.01
44,0.0
45,0.0
46,0.01
47,0.0
48,0.0
49,0.0
50,0.0
51,0.0
52,0.0
53,0.0
54,0.0
55,0.0
56,1.03
57,0.0
58,0.01
59,0.01
60,0.06
61,0.01
62,0.0
63,0.0
64,0.01
65,0.0
66,0.0
67,0.0
68,0.01
69,0.01
70,0.0
71,0.0
72,0.0
73,0.0
74,0.0
75,0.0
76,11.03
77,0.27
78,0.98
