pickupArea,Percentage
1,0.0
2,0.06
3,0.41
4,0.12
5,0.0
6,0.99
7,0.18
8,22.66
9,0.0
10,0.0
11,0.06
12,0.0
13,0.0
14,0.0
15,0.0
16,0.06
17,0.0
18,0.0
19,0.0
20,0.0
21,0.0
22,0.06
23,0.0
24,0.29
25,0.0
26,0.0
27,0.06
28,9.05
29,0.0
30,0.0
31,0.06
32,39.49
33,12.15
34,0.29
35,1.52
36,0.18
37,0.0
38,0.06
39,0.0
40,0.06
41,0.47
42,0.0
43,0.06
44,0.0
45,0.0
46,0.0
47,0.0
48,0.0
49,0.0
50,0.06
51,0.0
52,0.0
53,0.0
54,0.0
55,0.0
56,3.62
57,0.0
58,0.0
59,0.06
60,0.06
61,0.06
62,0.0
63,0.0
64,0.0
65,0.0
66,0.0
67,0.0
68,0.0
69,0.29
70,0.0
71,0.0
72,0.0
73,0.0
74,0.0
75,0.0
76,5.49
77,0.23
78,1.81
