pickupArea,Percentage
1,0.34
2,0.38
3,0.64
4,0.68
5,0.04
6,0.64
7,0.49
8,10.98
9,0.0
10,0.0
11,0.08
12,0.0
13,0.04
14,0.19
15,0.04
16,0.04
17,0.04
18,0.04
19,1.32
20,0.72
21,0.08
22,0.15
23,0.41
24,0.15
25,1.96
26,0.3
27,0.38
28,13.01
29,1.28
30,0.19
31,0.38
32,12.07
33,3.06
34,0.72
35,1.24
36,0.45
37,0.34
38,2.04
39,1.24
40,0.6
41,1.32
42,2.6
43,1.96
44,1.89
45,0.79
46,1.66
47,1.02
48,0.75
49,3.02
50,0.41
51,0.72
52,0.04
53,4.75
54,0.15
55,0.04
56,1.21
57,0.08
58,0.08
59,0.04
60,0.87
61,0.38
62,0.0
63,0.0
64,0.11
65,0.26
66,0.53
67,0.53
68,0.72
69,2.26
70,0.64
71,1.09
72,1.02
73,1.81
74,1.21
75,6.0
76,2.83
77,0.49
