pickupArea,Percentage
1,2.5
2,3.71
3,2.89
4,0.94
5,0.28
6,6.51
7,5.06
8,13.95
9,0.06
10,0.2
11,0.39
12,0.2
13,0.2
14,1.86
15,2.15
16,2.5
17,0.15
18,0.04
19,2.35
20,1.89
21,5.97
22,9.14
23,1.89
24,6.75
25,0.39
26,0.11
27,0.17
28,8.09
29,0.11
30,0.09
31,0.07
32,6.95
33,0.33
34,0.13
35,0.26
36,0.0
37,0.0
38,0.04
39,0.02
40,0.06
41,0.04
42,0.02
43,0.02
44,0.04
45,0.0
46,0.0
47,0.0
48,0.0
49,0.02
50,0.0
51,0.02
52,0.0
53,0.02
54,0.0
55,0.0
56,1.4
57,0.02
58,0.04
59,0.02
60,0.02
61,0.02
62,0.02
63,0.04
64,0.02
65,0.04
66,0.04
67,0.04
68,0.02
69,0.0
70,0.0
71,0.0
72,0.0
73,0.0
74,0.0
75,0.44
76,8.73
77,0.59
