pickupArea,Percentage
1,1.0
2,1.29
3,1.75
4,1.36
5,1.4
6,5.88
7,4.06
8,24.4
9,0.31
10,0.94
11,0.55
12,0.29
13,0.4
14,0.53
15,0.72
16,0.89
17,0.45
18,0.05
19,0.1
20,0.02
21,0.27
22,0.55
23,0.06
24,1.32
25,0.07
26,0.0
27,0.06
28,4.24
29,0.02
30,0.04
31,0.03
32,19.86
33,3.36
34,0.09
35,0.05
36,0.02
37,0.0
38,0.03
39,0.09
40,0.0
41,0.25
42,0.03
43,0.06
44,0.04
45,0.03
46,0.01
47,0.0
48,0.07
49,0.02
50,0.01
51,0.01
52,0.0
53,0.02
54,0.0
55,0.0
56,0.19
57,0.01
58,0.01
59,0.01
60,0.02
61,0.01
62,0.01
63,0.0
64,0.0
65,0.0
66,0.01
67,0.02
68,0.04
69,0.17
70,0.01
71,0.08
72,0.01
73,0.1
74,0.01
75,0.05
76,10.88
77,2.19
78,9.08
