dropArea,Percentage
1,0.77
2,0.2
3,6.95
4,1.22
5,1.57
6,28.15
7,9.27
8,20.29
9,0.02
10,0.1
11,0.2
12,0.04
13,0.06
14,0.45
15,0.2
16,0.94
17,0.0
18,0.02
19,0.12
20,0.08
21,0.49
22,1.24
23,0.08
24,2.55
25,0.0
26,0.0
27,0.04
28,3.5
29,0.0
30,0.0
31,0.06
32,14.68
33,0.59
34,0.04
35,0.0
36,0.0
37,0.0
38,0.02
39,0.0
40,0.0
41,0.12
42,0.02
43,0.02
44,0.0
45,0.0
46,0.0
47,0.0
48,0.0
49,0.0
50,0.0
51,0.0
52,0.02
53,0.0
54,0.0
55,0.0
56,0.49
57,0.0
58,0.0
59,0.0
60,0.0
61,0.0
62,0.0
63,0.0
64,0.0
65,0.0
66,0.0
67,0.0
68,0.0
69,0.02
70,0.0
71,0.0
72,0.02
73,0.0
74,0.0
75,0.0
76,1.89
77,2.34
78,1.1
