dropArea,Percentage
1,0.53
2,0.62
3,1.16
4,1.02
5,1.54
6,4.69
7,4.43
8,22.84
9,0.27
10,0.89
11,0.37
12,0.36
13,0.2
14,0.39
15,0.41
16,0.71
17,0.23
18,0.03
19,0.11
20,0.03
21,0.42
22,1.64
23,0.1
24,3.08
25,0.08
26,0.01
27,0.04
28,4.28
29,0.02
30,0.04
31,0.13
32,14.81
33,2.39
34,0.1
35,0.09
36,0.02
37,0.01
38,0.04
39,0.16
40,0.01
41,0.52
42,0.03
43,0.04
44,0.02
45,0.01
46,0.01
47,0.0
48,0.01
49,0.01
50,0.0
51,0.0
52,0.0
53,0.0
54,0.0
55,0.0
56,0.21
57,0.01
58,0.01
59,0.02
60,0.08
61,0.02
62,0.02
63,0.01
64,0.02
65,0.01
66,0.01
67,0.01
68,0.01
69,0.06
70,0.01
71,0.03
72,0.02
73,0.02
74,0.01
75,0.04
76,4.79
77,1.17
78,24.46
